Dane Depto;DEPARTAMENTO;DANE MUNICIPIO;MUNICIPIO/ANM;CENTRO POBLADO;"DANE 
INSTITUCIÓN EDUCATIVA";INSTITUCIÓN EDUCATIVA;DANE SEDE;NOMBRE SEDE;TIPO SITIO;Detalle sitio;ENERGIA;Region;MATRICULA;LATITUD;LONGITUD;GRUPO
15;BOYACÁ;15223;CUBARÁ;VDA AGUA BLANCA;315223000119;I.E. TECNICA NACIONALIZADA PABLO VI;215223000033;ESC AGUABLANCA;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;41;6,947460980;-72,270223980;Opción 2
15;BOYACÁ;15223;CUBARÁ;VDA AGUA BLANCA;315223000119;I.E. TECNICA NACIONALIZADA PABLO VI;215223000602;ESC INDIGENA AGUABLANCA;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;38;6,975743780;-72,186182930;Opción 2
15;BOYACÁ;15223;CUBARÁ;BOJABA;315223000119;I.E. TECNICA NACIONALIZADA PABLO VI;215223000131;ESC EL BOJABA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;10;6,97763779;-71,98166309;OBLIGATORIOS
15;BOYACÁ;15223;CUBARÁ;VDA BRISAS DEL A;315223000119;I.E. TECNICA NACIONALIZADA PABLO VI;215223000360;ESC BRISAS DEL ARAUCA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;28;7,00352041;-71,96952136;OBLIGATORIOS
15;BOYACÁ;15223;CUBARÁ;VDA CAMPO ALICIA;315223000119;I.E. TECNICA NACIONALIZADA PABLO VI;215223000238;ESC CAMPO ALICIA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;32;6,95143644;-71,99844205;Opción 1
15;BOYACÁ;15223;CUBARÁ;VDA CAÑAGUATA;315223000119;I.E. TECNICA NACIONALIZADA PABLO VI;215223000092;ESC CAÑAGUATA;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;22;7,025575938;-72,056936680;Opción 2
15;BOYACÁ;15223;CUBARÁ;VDA CEDEÑO;315223000119;I.E. TECNICA NACIONALIZADA PABLO VI;215223000661;ESC CEDEÑO;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;22;7,026258560;-72,166659100;Opción 2
15;BOYACÁ;15223;CUBARÁ;VDA CHUSCAL;315223000119;I.E. TECNICA NACIONALIZADA PABLO VI;215223000076;ESC INDIGENA CHUSCAL;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;169;6,91928714;-72,11495541;OBLIGATORIOS
15;BOYACÁ;15223;CUBARÁ;COMUNIDAD AGUA BLANCA;315223000119;I.E. TECNICA NACIONALIZADA PABLO VI;215223000611;ESC INDIGENA LA HONDA;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;25;-;-;Opción 2
15;BOYACÁ;15223;CUBARÁ;COMUNIDAD BARROSA;315223000119;I.E. TECNICA NACIONALIZADA PABLO VI;215223000106;ESC INDIGENA LA BARROSA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;37;6,95131567;-72,14009551;OBLIGATORIOS
15;BOYACÁ;15223;CUBARÁ;COMUNIDAD GUALANDAY;315223000119;I.E. TECNICA NACIONALIZADA PABLO VI;215223000599;ESC INDIGENA GUALANDAY;SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;60;6,88281;-72,08231;OBLIGATORIOS
15;BOYACÁ;15223;CUBARÁ;VDA FATIMA;315223000119;I.E. TECNICA NACIONALIZADA PABLO VI;215223000050;ESC INDIGENA FATIMA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;60;6,97094564;-72,09034768;OBLIGATORIOS
15;BOYACÁ;15223;CUBARÁ;GUAMO;315223000119;I.E. TECNICA NACIONALIZADA PABLO VI;215223000041;ESC EL GUAMO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;39;7,0103109;-72,01778151;OBLIGATORIOS
15;BOYACÁ;15223;CUBARÁ;VDA ROYOTA;315223000119;I.E. TECNICA NACIONALIZADA PABLO VI;215223000084;ESC EL ROYOTA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;42;6,99999174;-71,9925247;OBLIGATORIOS
15;BOYACÁ;15223;CUBARÁ;VDA SILENCIO;315223000119;I.E. TECNICA NACIONALIZADA PABLO VI;215223000122;ESC INDIGENA SILENCIO;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;24;6,911200670;-72,022199490;Opción 2
15;BOYACÁ;15224;CUCAITA;VDA ESCALONES;115224000067;I.E. SAN FELIPE;215224000045;CENT EDUC ESCALONES;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;29;5,53447719;-73,42826658;OBLIGATORIOS
15;BOYACÁ;15224;CUCAITA;VDA LLUVIOSOS;115224000067;I.E. SAN FELIPE;215224000096;ESC LLUVIOSOS;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;23;5,530520550;-73,446492480;Opción 2
25;CUNDINAMARCA;25224;CUCUNUBÁ;VEREDA LA LAGUNA;225224000024;INSTITUCIÓN EDUCATIVA  RURAL DEPARTAMENTAL LAGUNA;225224000024;I.E.R.D. LAGUNA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;195;5,18428115;-73,80052135;Opción 1
25;CUNDINAMARCA;25224;CUCUNUBÁ;VEREDA LA RAMADA;125224000194;INSTITUCION EDUCATIVA DEPARTAMENTAL DIVINO SALVADOR;225224000032;ESCUELA  RURAL LA RAMADA;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;51;5,277266240;-73,764065390;Opción 2
25;CUNDINAMARCA;25224;CUCUNUBÁ;VEREDA PEÑAS;225224000024;INSTITUCIÓN EDUCATIVA  RURAL DEPARTAMENTAL LAGUNA;225224000113;UNIDAD BASICA PEÑAS;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;354;5,20892631;-73,83232879;OBLIGATORIOS
15;BOYACÁ;15226;CUÍTIVA;LLANO DE ALARCON;115226000056;I.E. SANTO DOMINGO SAVIO;215226000034;ESC DE LLANO DE ALARCON;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;42;5,60139;-72,91247;OBLIGATORIOS
15;BOYACÁ;15226;CUÍTIVA;VDA MACIAS;115226000056;I.E. SANTO DOMINGO SAVIO;215226000051;ESC MACIAS;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;44;5,5718931;-72,96558526;Opción 1
99;VICHADA;99773;CUMARIBO;AMANAVEN;299001000701;I.E. INTERNADO EL SEJAL;299001000719;JOSE MARIA CORDOBA;SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;32;4,04899289;-70,7750583;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;ASOCORTOMO;299773000064;C.E. INTERNADO ASOCORTOMO;299773000064;C.E. INTERNADO ASOCORTOMO - SEDE PRINCIPAL;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;47;4,66521442;-70,02152487;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;BARRANCO COLORADO;299572000333;C.E. INTERNADO SIMON BOLIVAR;299773002814;SENDERO DE PAZ;SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;33;4,72790839;-70,3075541;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;"BAT. INF. MOTOR. NO. 43 ""GR EFRAIN ROJAS ACEVEDO""";;;;"BAT. INF. MOTOR. NO. 43 ""GR EFRAIN ROJAS ACEVEDO""";CASOS ESPECIALES;Fuerza Militar;PLANTA ELÉCTRICA;B;No aplica;4,453472222;-69,80541667;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;C CAMPO HERMOSO RESG SAN LUIS DEL TOMO;299760001096;INSTITUCION EDUCATIVA INTERNADO AVELINO ALVAREZ TORRES;299773003071;CAMPO HERMOSO;SEDES EDUCATIVAS;IE;SIN INFORMACIÓN;B;195;4,60853062;-70,62242466;Opción 1
99;VICHADA;99773;CUMARIBO;CASERIO PROGRESO GAVIOTAS;299001001855;I.E. INTERNADO SILVINO CARO HEREDIA;299773000722;MI CASITA ALEGRE;SEDES EDUCATIVAS;IE;PLANTA ELÉCTRICA;B;21;4,64307564;-70,61403142;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;CHAPARRAL;299572000023;I.E. INTERNADO JUAN JOSE RONDON;299572000139;MERCEDES ABREGO;SEDES EDUCATIVAS;IE;PLANTA ELÉCTRICA;B;93;4,74653923;-68,93304318;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;CHUPAVE;299001001944;I.E. INTERNADO CHUPAVE;299001001944;CHUPAVE;SEDES EDUCATIVAS;IE;PLANTA ELÉCTRICA;B;175;4,068333333;-70,22333333;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;COM. CAÑO BIBIANO;499001001919;I.E. INTERNADO SANTA TERESITA DEL TUPARRO;299001002185;GUAYANAIBO;SEDES EDUCATIVAS;IE;SIN INFORMACIÓN;B;148;4,89763057;-69,06640137;Opción 1
99;VICHADA;99773;CUMARIBO;COM SAN JOSE DE OCUNÉ;499760001125;CENTRO EDUCATIVO LOS ANGELES;199760000842;BENIGNO ACOSTA SALAS;SEDES EDUCATIVAS;IE;SIN ENERGIA;B;20;4,24978;-70,354682;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;COM. TOLIMA RESGUARDO UNUMA;499760001109;INSTITUCIÓN EDUCATIVA LOS PALOMOS;299773002733;TOLIMA;SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;43;3,865277778;-70,96833333;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;COM. YOPALITO RESGUARDO CAVASI;499760001125;CENTRO EDUCATIVO LOS ANGELES;299773002539;ISAIAS GAITAN;SEDES EDUCATIVAS;IE;PLANTA ELÉCTRICA;B;50;4,244444444;-70,19055556;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;COM.PUERTO PALOMA RESGUARDO CAVASI;299773000561;CENTRO EDUCATIVO MIRALUZ;299773002458;PUERTO PALOMA;SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;26;4,91093353;-68,3547614;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;COMUNID BRISAS RESGUARDO ORICEVI;299001001723;CENTRO EDUCATIVO VILLALUZ;299001001928;NORMANDIA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;122;4,35963171;-69,79268928;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;COMUNID BUENAVISTA;299001000662;INSTITUCIÓN EDUCATIVA MANAJUARE;299524000178;BUENAVISTA;SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;76;5,04986848;-67,81231834;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;COMUNID CAMUNIANA;299001000093;CENTRO EDUCATIVO EL CORDERO DE DIOS;299001000093;C.E EL CORDERO DE DIOS - SEDE PRINCIPAL;SEDES EDUCATIVAS;IE;SIN INFORMACIÓN;B;77;4,365833;-69,059722;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;COMUNID CANAAN CENTRAL RESG SARACURE;299001001944;I.E. INTERNADO CHUPAVE;299773000609;CANAAN CENTRAL;SEDES EDUCATIVAS;IE;SIN INFORMACIÓN;B;103;4,16522034;-70,45842427;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;COMUNID KIREY RINCÓN RESG ORICEVI;299001001723;CENTRO EDUCATIVO VILLALUZ;299773000625;QUINCE DE FEBRERO;SEDES EDUCATIVAS;IE;SIN INFORMACIÓN;B;82;4,379167;-69,691944;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;COMUNID REMANSO;299001001723;CENTRO EDUCATIVO VILLALUZ;299773000544;ANGELITO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;30;4,3607339;-69,02855832;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;COMUNID ROMPIDA;299572000082;I.E. INTERNADO CADANAPAY;299572000104;DAYA;SEDES EDUCATIVAS;IE;SIN INFORMACIÓN;B;85;4,644444;-68,643056;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;COMUNID TRES ESQUINAS;299773000676;CENTRO EDUCATIVO TRES ESQUINAS - SEDE PRINCIPAL;299773000676;C.E. TRES ESQUINAS;SEDES EDUCATIVAS;IE;SIN INFORMACIÓN;B;115;3,62154518;-70,32256229;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;COMUNIDAD BELLAVISTA RESGUARDO CAVASI;299773000561;CENTRO EDUCATIVO MIRALUZ;299773000111;BELLAVISTA;SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;26;4,276388889;-70,13722222;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;COMUNIDAD DE CHOCON;299773002679;CENTRO EDUCATIVO MARIA AUXILIADORA;299773002679;MARIA AUXILIADORA;SEDES EDUCATIVAS;IE;PLANTA ELÉCTRICA;B;76;3,60129457;-70,29641551;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;COMUNIDAD CUMARAL GUAVIARE;299572000317;INSTITUCIÓN EDUCATIVA GUACO;299773002661;RAMON MARCOS KALIZIAPU;SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;122;3,350277778;-70,17638889;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;COMUNIDAD FURERE;299572000082;I.E. INTERNADO CADANAPAY;299773002997;FURERE;SEDES EDUCATIVAS;IE;PLANTA ELÉCTRICA;B;35;4,7075;-68,59527778;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;COMUNIDAD GUACO;299572000317;INSTITUCIÓN EDUCATIVA GUACO;299572000317;C.E. GUACO -  SEDE PRICIPAL;SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;231;3,4025;-70,13316667;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;COMUNIDAD INDÍGENA MAMUYÁ SUNAPE;299773003063;CENTRO EDUCATIVO KATHERINE URIBE;299773002864;ESC KUWAI;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;38;4,2049672;-70,43666338;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;COMUNIDAD LA FLORIDA RESG SARACURE CADA;299773003063;CENTRO EDUCATIVO KATHERINE URIBE;299773003063;CENTRO EDUCATIVO KATHERINE URIBE - SEDE PRINCIPAL;SEDES EDUCATIVAS;IE;SIN INFORMACIÓN;B;89;4,73429958;-69,57225198;Opción 1
99;VICHADA;99773;CUMARIBO;COMUNIDAD LA PALMITA;299001001855;I.E. INTERNADO SILVINO CARO HEREDIA;299773000617;JUAN DE DIOS CHIPIAJE;SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;60;4,449722222;-70,98111111;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;COMUNIDAD MIRALUZ RESGUARDO CAVASI;299773000561;CENTRO EDUCATIVO MIRALUZ;299773000561;C.E. MIRALUZ - SEDE PRINCIPAL;SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;71;4,291111111;-70,5;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;COMUNIDAD MOMOTO;299760001169;CENTRO EDUCATIVO INTERNADO ANTONIA SANTOS;299773000706;MOMOTO;SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;64;4,191944444;-70,76666667;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;COMUNIDAD MORROCOY SUNAPE;499760001125;CENTRO EDUCATIVO LOS ANGELES;499760001125;C.E. LOS ANGELES - SEDE PRINCIPAL;SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;135;4,2049672;-70,47437256;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;COMUNIDAD PALOMAS;299572000325;CENTRO EDUCATIVO PALOMAS;299572000325;CENTRO EDUCATIVO PALOMAS;SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;57;4,91093353;-68,3547614;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;COMUNIDAD PIRAMIRÍ;499001000980;C.E. INTERNADO PIRAMIRI;499001000980;C.E. INTERNADO PIRAMIRI - SEDE PRINCIPAL;SEDES EDUCATIVAS;IE;PLANTA ELÉCTRICA;B;186;4,623055556;-69,72194444;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;COMUNIDAD RAYA;299760001061;I.E. INTERNADO RAYA - BAKATSOL OWA;299760001061;I.E. INTERNADO RAYA - BAKATSOL OWA - SEDE PRINCIPAL;SEDES EDUCATIVAS;IE;PLANTA ELÉCTRICA;B;161;4,428333333;-69,45416667;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;COMUNIDAD SAN JUAN DEL MORRO;499760001109;INSTITUCIÓN EDUCATIVA LOS PALOMOS;499760001109;C.E. LOS PALOMOS - SEDE PRINCIPAL;SEDES EDUCATIVAS;IE;PLANTA ELÉCTRICA;B;410;3,975;-70,84916667;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;COMUNIDAD SAN RAFEL DE MOROCOTO;299001000662;INSTITUCIÓN EDUCATIVA MANAJUARE;299773002636;SAN RAFAEL;SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;44;3,96820393;-70,96124003;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;COMUNIDAD SARRAPIA;299572000074;I.E. INTERNADO ECOLOGICO INTERCULTURAL KUAWAI;299572000074;I.E. INTERNADO ECOLOGICO INTERCULTURAL KUAWAI - SEDE PRINCIPAL;SEDES EDUCATIVAS;IE;PLANTA ELÉCTRICA;B;238;4,483611111;-67,86694444;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;COMUNIDAD SUCUARA;299572000040;CENTRO EDUCATIVO ANTONIO VILLAVICENCIO;299572000040;C.E. ANTONIO VILLAVICENCIO - SEDE PRINCIPAL;SEDES EDUCATIVAS;IE;PLANTA ELÉCTRICA;B;99;4,561944444;-68,78666667;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;EL PROGRESO;299572000082;I.E. INTERNADO CADANAPAY;299572000082;I.E. INTERNADO CADANAPAY - SEDE PRINCIPAL;SEDES EDUCATIVAS;IE;PLANTA ELÉCTRICA;B;207;4,64307564;-70,61403142;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;EL TUPARRO;299773000153;INSTITUCIÓN EDUCATIVA EL TUPARRO;299773000153;I.E. INTERNADO EL PLACER - SEDE PRINCIPAL;SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;109;3,96668547;-70,93134603;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;EL TUPARRO SEDE MAYPURES;;;;PNN EL TUPARRO SEDE MAYPURES;CASOS ESPECIALES;PNN;PLANTA ELÉCTRICA;B;No aplica;5,249638889;-67,85563889;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;EL VIENTO;299001001855;I.E. INTERNADO SILVINO CARO HEREDIA;299001001855;I.E. INTERNADO SILVINO CARO HEREDIA - SEDE PRINCIPAL;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;201;4,584166667;-71,06916667;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;VDA GUACAMAYAS;299773002598;C.E. INTERNADO LA LIBERTAD;299773000633;JUAN DOMINGO BERNAL;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;56;4,371694650;-70,127306590;Opción 2
99;VICHADA;99773;CUMARIBO;GUANAPE;299760001169;CENTRO EDUCATIVO INTERNADO ANTONIA SANTOS;299760001169;CENTRO EDUCATIVO INTERNADO ANTONIA SANTOS;SEDES EDUCATIVAS;IE;PLANTA ELÉCTRICA;B;84;4,36731081;-71,00311836;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;VDA GUAYABAL;299572000074;I.E. INTERNADO ECOLOGICO INTERCULTURAL KUAWAI;299760000618;GUAYABAL ANAPO;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;31;5,111318910;-68,139840320;Opción 2
99;VICHADA;99773;CUMARIBO;INSP EL SEJAL;299001000701;I.E. INTERNADO EL SEJAL;299001000701;I.E. INTERNADO EL SEJAL - SEDE PRINCIPAL;SEDES EDUCATIVAS;IE;SIN INFORMACIÓN;B;314;4,56313579;-68,82211155;Opción 1
99;VICHADA;99773;CUMARIBO;INSPECCIÓN SHIARE;299001001758;INSTITUCIÓN EDUCATIVA SHIARE;299001001758;CENTRO EDUCATIVO SHIARE;SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;143;2,852777778;-70,63361111;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;VDA LA CATORCE;299773000102;C.E. INTERNADO LA CATORCE;299773000102;C.E. INTERNADO LA CATORCE;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;40;4,55265265;-70,22781718;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;LAGUNA CACAO;;;;SELVA DE MATAVEN -LAGUNA NEGRA Y CACAO;CASOS ESPECIALES;Comunidad Indigena;SIN INFORMACIÓN;B;No aplica;4,0354420;-68,1795920;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;VDA MALICIA LA LIBERTAD;299773002598;C.E. INTERNADO LA LIBERTAD;299773002598;C.E. INTERNADO LA LIBERTAD - SEDE PRINCIPAL;SEDES EDUCATIVAS;IE;PLANTA ELÉCTRICA;B;63;4,05437215;-70,32543619;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;PALMARITO;299572000023;I.E. INTERNADO JUAN JOSE RONDON;299572000023;I.E. JUAN JOSE RONDON - SEDE PRINCIPAL;SEDES EDUCATIVAS;IE;PLANTA ELÉCTRICA;B;202;4,62441982;-69,1234895;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;PUERTO NARIÑO;299572000333;C.E. INTERNADO SIMON BOLIVAR;299572000333;C.E. INTERNADO SIMON BOLIVAR - SEDE PRINCIPAL;SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;89;4,956111111;-67,83638889;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;PUERTO PRINCIPE;299773000358;CENTRO EDUCATIVO INTERNADO PUERTO PRINCIPE;299773000358;PUERTO PRINCIPE;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;76;3,823611111;-70,58638889;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;RESG SANTA TERESITA DEL TUPARRO;499001001919;I.E. INTERNADO SANTA TERESITA DEL TUPARRO;499001001919;I.E. INTERNADO SANTA TERESITA DEL TUPARRO - SEDE PRINCIPAL;SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;424;4,496666667;-69,81166667;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;RESG SARACURE CADA;499760001125;CENTRO EDUCATIVO LOS ANGELES;299773003039;SAN FRANCISCO;SEDES EDUCATIVAS;IE;SIN INFORMACIÓN;B;80;4,18129358;-70,25870434;Opción 1
99;VICHADA;99773;CUMARIBO;RESGUARDO MUCO GUARROJO- MISIÓN SUNAPE;499760000994;I.E. INTERNADO NUESTRA SEÑORA DE FATIMA;499760000994;I.E. INTERNADO NUESTRA SEÑORA DE FATIMA - SEDE PRINCIPAL;SEDES EDUCATIVAS;IE;PLANTA ELÉCTRICA;B;179;4,2025;-70,49777778;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;SAN LUIS DE ZAMA;299572000074;I.E. INTERNADO ECOLOGICO INTERCULTURAL KUAWAI;299773002989;SAN LUIS DE ZAMA;SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;15;4,722222222;-67,85916667;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;SANTA RITA;299572000015;I.E. INTERNADO FRANCISCO DE PAULA SANTANDER;299572000015;I.E. INTERNADO FRANCISCO DE PAULA SANTANDER - SEDE PRINCIPAL;SEDES EDUCATIVAS;IE;PLANTA ELÉCTRICA;B;164;4,866111111;-68,365;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;TRES MATAS;299760001096;INSTITUCION EDUCATIVA INTERNADO AVELINO ALVAREZ TORRES;299760001096;C.E. INTERNADO TRES MATAS - SEDE PRINCIPAL;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;354;4,5202688;-70,62476019;OBLIGATORIOS
99;VICHADA;99773;CUMARIBO;WERIMA;299572000392;I.E. INTERNADO GUERIMA;299572000392;I.E. INTERNADO GUERIMA - SEDE PRINCIPAL;SEDES EDUCATIVAS;IE;PLANTA ELÉCTRICA;B;60;3,62154518;-70,32256229;OBLIGATORIOS
52;NARIÑO;52227;CUMBAL;VEREDA  BELLAVISTA;252227000766;CENTRO EDUCATIVO BELLAVISTA;252227000766;CENTRO EDUCATIVO BELLAVISTA;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;4;0,854469365;-77,829808310;Opción 2
52;NARIÑO;52227;CUMBAL;BOYERA;252227000863;INSTITUCION EDUCATIVA YO REINARE;252227000863;INSTITUCION EDUCATIVA YO REINARE BOYERA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;243;0,85946562;-77,77390242;OBLIGATORIOS
52;NARIÑO;52227;CUMBAL;CHILES;252227000791;INSTITUCION EDUCATIVA NUESTRO SE¿OR DEL RIO DE CHILES;252227000791;INSTITUCIÓN EDUCATIVA NUESTRO SEÑOR DEL RIO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;543;0,81281515;-77,84782476;Opción 1
52;NARIÑO;52227;CUMBAL;CRISTO REY;252227000197;CENTRO EDUCATIVO CRISTO REY;252227000197;CENTRO EDUCATIVO CRISTO REY;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;71;0,815493794;-77,86307318;OBLIGATORIOS
52;NARIÑO;52227;CUMBAL;CUALPALA;252227000456;CENTRO EDUCATIVO CUALPALA;252227000456;CENTRO EDUCATIVO CUALPALA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;20;0,92009891;-77,84747811;OBLIGATORIOS
52;NARIÑO;52227;CUMBAL;VDA CUASPUD GRANDE;252227000090;CENTRO EDUCATIVO CUASPUD GRANDE;252227000090;CENTRO EDUCATIVO CUASPUD GRANDE;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;28;0,92725;-77,811055;OBLIGATORIOS
52;NARIÑO;52227;CUMBAL;VEREDA CUETIAL SECTOR CENTRO;252227000057;INSTITUCION EDUCATIVA AGROECOLOGICA SAGRADO CORAZON DE JESUS;252227000057;INSTITUCION EDUCATIVA AGROECOLOGICO SAGRADO CORAZÓN DE JESÚS;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;190;0,88742666;-77,81044187;Opción 1
52;NARIÑO;52227;CUMBAL;VEREDA GUAN CENTRO;252227000065;CENTRO EDUCATIVO GUAN CENTRO;252227000065;CENTRO EDUCATIVO GUAN CENTRO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;33;0,92912722;-77,806814;OBLIGATORIOS
52;NARIÑO;52227;CUMBAL;VEREDA GUAN PANGATA;252227000804;CENTRO EDUCATIVO JORGE ELIECER GAITAN;252227000804;CENTRO EDUCATIVO JORGE ELIECER GAITAN;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;10;0,92912722;-77,806814;OBLIGATORIOS
52;NARIÑO;52227;CUMBAL;VEREDA LA CALERA;252227000791;INSTITUCION EDUCATIVA NUESTRO SE¿OR DEL RIO DE CHILES;252227000120;CENTRO EDUCATIVO LA CALERA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;115;0,81018275;-77,85537048;OBLIGATORIOS
52;NARIÑO;52227;CUMBAL;LA POMA;252227000855;CENTRO EDUCATIVO LA POMA;252227000855;CENTRO EDUCATIVO LA POMA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;27;0,84832087;-77,8128125;OBLIGATORIOS
